direct	iata	name	country	country_name
False	PNP	Попондетта	PG	Папуа — Новая Гвинея
False	PPG	Паго-Паго	AS	Американское Самоа
False	PPP	Просерпайн	AU	Австралия
False	PPQ	Парапарауму	NZ	Новая Зеландия
False	PRY	Претория	ZA	ЮАР
False	PSG	Питерсберг	US	США
False	PVH	Порту-Велью	BR	Бразилия
False	PVU	Прово	US	США
False	PXO	Порту-Санту	PT	Португалия
False	PZB	Питермарицбург	ZA	ЮАР
False	PZI	Паньчжихуа	CN	Китай
False	RAJ	Раджкот	IN	Индия
False	RAR	Раротонга	CK	Острова Кука
False	RCB	Ричардс-Бей	ZA	ЮАР
False	RDZ	Родез	FR	Франция
False	REL	Трелью	AR	Аргентина
False	RET	Рёст	NO	Норвегия
False	REX	Рейноса	MX	Мексика
False	RGA	Рио-Гранде	AR	Аргентина
False	RGL	Рио-Гальегос	AR	Аргентина
False	RHE	Реймс	FR	Франция
False	RJL	Логроньо	ES	Испания
True	RKT	Рас-эль-Хайма	AE	ОАЭ
False	RLG	Росток	DE	Германия
False	RMA	Рома	AU	Австралия
False	ROK	Рокгемптон	AU	Австралия
False	ROP	Рота	MP	Северные Марианские острова
False	ROT	Роторуа	NZ	Новая Зеландия
False	RPR	Райпур	IN	Индия
False	RSA	Санта-Роса	AR	Аргентина
False	RSU	Йосу	KR	Южная Корея
False	RTB	Роатан	HN	Гондурас
False	RXS	Рохас	PH	Филиппины
False	RYK	Рахимъяр-Хан	PK	Пакистан
False	SBW	Сибу	MY	Малайзия
False	SBY	Оушен-Сити	US	США
False	SCV	Сучава	RO	Румыния
False	SCY	Сан-Кристобаль	EC	Эквадор
False	SDE	Сантьяго-дель-Эстеро	AR	Аргентина
False	SDZ	Шетландские острова	GB	Великобритания
False	SFA	Сфакс	TN	Тунис
False	SFJ	Кангерлуссуак	GL	Гренландия
False	SFN	Санта-Фе	AR	Аргентина
False	SGD	Сённерборг	DK	Дания
False	SIS	Сишен	ZA	ЮАР
False	SIT	Ситка	US	США
False	SJP	Сан-Жозе-ду-Риу-Прету	BR	Бразилия
True	SJW	Шицзячжуан	CN	Китай
False	SKN	Стокмаркнес	NO	Норвегия
False	SLP	Сан-Луис-Потоси	MX	Мексика
False	SLW	Сальтильо	MX	Мексика
False	SMS	Сент-Мари	MG	Мадагаскар
False	SOQ	Соронг	ID	Индонезия
False	SPI	Спрингфилд	US	США
False	STS	Санта-Роза	US	США
False	STV	Сурат	IN	Индия
False	SUG	Суригао	PH	Филиппины
False	SUN	Сан-Валли	US	США
False	SYY	Сторновей	GB	Великобритания
False	SZE	Семера	ET	Эфиопия
False	SZK	Скукуза	ZA	ЮАР
False	TAC	Таклобан	PH	Филиппины
False	TAK	Такамацу	JP	Япония
False	TBB	Туихоа	VN	Вьетнам
False	TBU	Нукуалофа	TO	Тонга
False	TCB	Трежер-Кей	BS	Багамы
False	TCQ	Такна	PE	Перу
False	TDK	Талдыкорган	KZ	Казахстан
False	TEE	Тебесса	DZ	Алжир
False	TEZ	Тезпур	IN	Индия
False	TGM	Тыргу-Муреш	RO	Румыния
False	THN	Тролльхеттан	SE	Швеция
False	TIH	Тикехау	PF	Французская Полинезия
False	TIN	Тиндуф	DZ	Алжир
False	TIR	Тирупати	IN	Индия
False	TJQ	Танджунгпандан	ID	Индонезия
False	TLM	Тлемсен	DZ	Алжир
False	TMC	Тамболака	ID	Индонезия
False	TML	Тамале	GH	Гана
False	TMR	Таманрассет	DZ	Алжир
False	TMW	Тамворт	AU	Австралия
False	TNN	Тайнань	TW	Тайвань
False	TOE	Тозер	TN	Тунис
False	TPQ	Тепик	MX	Мексика
False	TRI	Бристоль	US	США
False	TRR	Тринкомали	LK	Шри-Ланка
False	TRU	Трухильо	PE	Перу
False	TSJ	Цусима	JP	Япония
False	TST	Транг	TH	Таиланд
False	TTE	Тернате	ID	Индонезия
False	TUG	Тугегарао	PH	Филиппины
False	TVC	Траверс-Сити	US	США
False	TXN	Хуаншань	CN	Китай
False	TZL	Тузла	BA	Босния и Герцеговина
False	UAQ	Сан-Хуан	AR	Аргентина
False	UBP	Убонратчатхани	TH	Таиланд
False	UDI	Уберландия	BR	Бразилия
False	UDR	Удайпур	IN	Индия
False	UET	Кветта	PK	Пакистан
False	UIH	Куинён	VN	Вьетнам
False	UIP	Кемпер	FR	Франция
False	UNN	Ранонг	TH	Таиланд
False	USN	Ульсан	KR	Южная Корея
False	USU	Бусуанга	PH	Филиппины
False	VCA	Кантхо	VN	Вьетнам
False	VCS	Пуло-Кондор	VN	Вьетнам
False	VDC	Витория-да-Конкиста	BR	Бразилия
False	VDM	Вьедма	AR	Аргентина
False	VFA	Виктория-Фоллс	ZW	Зимбабве
False	VGA	Виджаявада	IN	Индия
False	VLI	Порт-Вила	VU	Вануату
False	VLN	Валенсия	VE	Венесуэла
False	VQS	Вьекес	PR	Пуэрто-Рико
False	VRC	Вирак	PH	Филиппины
False	VVC	Вильявисенсио	CO	Колумбия
False	VXO	Векшё	SE	Швеция
False	WAE	Вади-Ад-Давасир	SA	Саудовская Аравия
False	WEF	Вэйфан	CN	Китай
False	WJU	Вонджу	KR	Южная Корея
False	WRG	Врангель	US	США
False	WUA	Ухай	CN	Китай
False	XFN	Сянъян	CN	Китай
False	YAK	Якутат	US	США
False	YAP	Яп	FM	Микронезия
False	YBC	Бэ-Комо	CA	Канада
False	YBP	Ибинь	CN	Китай
False	YBR	Брандон	CA	Канада
False	YDF	Дир-Лейк	CA	Канада
False	YIH	Ичан	CN	Китай
False	YIN	Кульджа	CN	Китай
False	YKF	Уотерлу	CA	Канада
False	YNB	Янбу	SA	Саудовская Аравия
False	YQF	Ред-Дир	CA	Канада
False	YQL	Летбридж	CA	Канада
False	YQM	Монктон	CA	Канада
False	YQU	Гранд-Прери	CA	Канада
False	YQY	Сидней	CA	Канада
